threshold,accuracy,f1,recall,precision,err_rate
0.8228874206542969,0.5,0.6666666666666666,1.0,0.5,0.5
0.8284569757068576,0.49983333333333335,0.666518502055784,0.9996666666666667,0.4999166527754626,0.5001666666666666
0.8340265307594185,0.49983333333333335,0.666518502055784,0.9996666666666667,0.4999166527754626,0.5001666666666666
0.8395960858119792,0.49983333333333335,0.666518502055784,0.9996666666666667,0.4999166527754626,0.5001666666666666
0.8451656408645399,0.5001666666666666,0.6666666666666666,0.9996666666666667,0.5000833750208438,0.49983333333333335
0.8507351959171008,0.49983333333333335,0.6663702056698165,0.999,0.4999165971643036,0.5001666666666666
0.8563047509696615,0.4995,0.6660736128099634,0.9983333333333333,0.4997497079926581,0.5005
0.8618743060222223,0.5,0.6662958843159066,0.9983333333333333,0.5,0.5
0.8674438610747831,0.5001666666666666,0.6662957605430065,0.998,0.500083514280942,0.49983333333333335
0.8730134161273438,0.501,0.6665924276169265,0.9976666666666667,0.5005016722408027,0.499
0.8785829711799047,0.5013333333333333,0.6665923779808335,0.997,0.5006695681285571,0.4986666666666667
0.8841525262324654,0.5026666666666667,0.6671871514610752,0.997,0.5013409319477037,0.4973333333333333
0.8897220812850262,0.5036666666666667,0.6674854845913354,0.9963333333333333,0.501846877098724,0.4963333333333333
0.895291636337587,0.505,0.6677852348993288,0.995,0.5025252525252525,0.495
0.9008611913901478,0.5073333333333333,0.668609865470852,0.994,0.5037162162162162,0.4926666666666667
0.9064307464427085,0.5096666666666667,0.6695124691080656,0.9933333333333333,0.5049135886140291,0.4903333333333333
0.9120003014952693,0.5125,0.6706451976128814,0.9926666666666667,0.506376466587315,0.48750000000000004
0.9175698565478301,0.5168333333333334,0.671947493493267,0.9896666666666667,0.508651704642796,0.48316666666666663
0.9231394116003908,0.5216666666666666,0.6734926052332195,0.9866666666666667,0.5112262521588946,0.4783333333333334
0.9287089666529517,0.5265,0.6754997144488863,0.9856666666666667,0.5138140747176368,0.47350000000000003
0.9342785217055124,0.5331666666666667,0.6780089665478791,0.983,0.5174592033690121,0.4668333333333333
0.9398480767580732,0.5418333333333333,0.6814969296721122,0.9803333333333333,0.5222873379506304,0.4581666666666667
0.945417631810634,0.5503333333333333,0.684370613008891,0.975,0.5272170151405912,0.44966666666666666
