threshold,accuracy,f1,recall,precision,err_rate
76.14545440673828,0.5,0.6666666666666666,1.0,0.5,0.5
76.55299201083542,0.49983333333333335,0.666518502055784,0.9996666666666667,0.4999166527754626,0.5001666666666666
76.96052961493257,0.49983333333333335,0.666518502055784,0.9996666666666667,0.4999166527754626,0.5001666666666666
77.36806721902973,0.49983333333333335,0.666518502055784,0.9996666666666667,0.4999166527754626,0.5001666666666666
77.77560482312687,0.49966666666666665,0.6663703045121138,0.9993333333333333,0.49983327775925307,0.5003333333333333
78.18314242722401,0.49966666666666665,0.6663703045121138,0.9993333333333333,0.49983327775925307,0.5003333333333333
78.59068003132116,0.49966666666666665,0.6663703045121138,0.9993333333333333,0.49983327775925307,0.5003333333333333
78.9982176354183,0.4995,0.6662220740246749,0.999,0.49974987493746875,0.5005
79.40575523951544,0.49933333333333335,0.666073810582481,0.9986666666666667,0.49966644429619744,0.5006666666666666
79.8132928436126,0.499,0.6657771847898599,0.998,0.4994994994994995,0.501
80.22083044770974,0.49883333333333335,0.6655544433322211,0.9973333333333333,0.49941579035219497,0.5011666666666666
80.62836805180689,0.49866666666666665,0.6653315531820204,0.9966666666666667,0.49933199732798933,0.5013333333333334
81.03590565590403,0.49866666666666665,0.6653315531820204,0.9966666666666667,0.49933199732798933,0.5013333333333334
81.44344326000117,0.49816666666666665,0.6648859209794101,0.9956666666666667,0.4990810359231412,0.5018333333333334
81.85098086409832,0.49766666666666665,0.6644399910932977,0.9946666666666667,0.49882982280173854,0.5023333333333333
82.25851846819548,0.49733333333333335,0.6641425389755011,0.994,0.49866220735785954,0.5026666666666666
82.66605607229262,0.49683333333333335,0.6636961122869556,0.993,0.4984105738664882,0.5031666666666667
83.07359367638976,0.49566666666666664,0.6626532887402453,0.9906666666666667,0.497822445561139,0.5043333333333333
83.4811312804869,0.49516666666666664,0.6622058659529385,0.9896666666666667,0.4975699681582035,0.5048333333333334
83.88866888458405,0.49433333333333335,0.6613083277517303,0.9873333333333333,0.49714669352131585,0.5056666666666667
84.29620648868121,0.49333333333333335,0.6604110813226095,0.9853333333333333,0.49663978494623656,0.5066666666666666
84.70374409277835,0.49183333333333334,0.6589103926613715,0.9816666666666667,0.4958747263849133,0.5081666666666667
85.1112816968755,0.49083333333333334,0.6578564228917012,0.979,0.49536178107606677,0.5091666666666667
85.51881930097264,0.48933333333333334,0.6564252074456156,0.9756666666666667,0.4945927678269686,0.5106666666666666
85.92635690506978,0.48783333333333334,0.6549129702414374,0.972,0.49381879762912784,0.5121666666666667
86.33389450916692,0.4861666666666667,0.6532448543470926,0.968,0.492955355627228,0.5138333333333334
86.74143211326407,0.4851666666666667,0.6521004617637122,0.965,0.4924306854907297,0.5148333333333333
87.14896971736123,0.48433333333333334,0.6511050969778981,0.9623333333333334,0.4919904567143831,0.5156666666666667
87.55650732145837,0.48283333333333334,0.6496556396070904,0.959,0.49120710261225886,0.5171666666666667
87.96404492555551,0.482,0.6482571299230421,0.9546666666666667,0.49074708704592185,0.518
88.37158252965266,0.4796666666666667,0.6457103949160236,0.9483333333333334,0.48950447350309706,0.5203333333333333
88.7791201337498,0.47833333333333333,0.6440755060268365,0.944,0.4887814981014843,0.5216666666666667
89.18665773784696,0.47583333333333333,0.6412683928367743,0.937,0.48742847234263914,0.5241666666666667
89.5941953419441,0.47433333333333333,0.6392129947380462,0.9313333333333333,0.48659003831417624,0.5256666666666667
90.00173294604124,0.471,0.6356749311294766,0.923,0.4847689075630252,0.529
90.40927055013839,0.4696666666666667,0.6336633663366337,0.9173333333333333,0.48399577910657754,0.5303333333333333
90.81680815423553,0.4685,0.6313720957114785,0.9103333333333333,0.48327729605379577,0.5315
91.22434575833267,0.465,0.6272642823966559,0.9003333333333333,0.48129009265858874,0.5349999999999999
91.63188336242982,0.46116666666666667,0.6227978065569946,0.8896666666666667,0.4790881349847424,0.5388333333333333
92.03942096652698,0.45716666666666667,0.6183054025547873,0.8793333333333333,0.4767757093800831,0.5428333333333333
92.44695857062412,0.4545,0.6145330349782122,0.8696666666666667,0.4751411400473502,0.5455
92.85449617472126,0.4535,0.6119985800496983,0.862,0.4744083654375344,0.5465
93.2620337788184,0.4523333333333333,0.6085299023111747,0.8513333333333334,0.4734890619206526,0.5476666666666667
93.66957138291556,0.45,0.6049796504668422,0.8423333333333334,0.47198356369069855,0.55
94.0771089870127,0.44516666666666665,0.5982864727887052,0.8263333333333334,0.46888594666162287,0.5548333333333333
94.48464659110985,0.443,0.5931336742147553,0.812,0.4672036823935558,0.5569999999999999
94.892184195207,0.4415,0.5884809038437923,0.7986666666666666,0.4658759478903364,0.5585
95.29972179930414,0.44133333333333336,0.584840227891999,0.787,0.4653133622388648,0.5586666666666666
95.70725940340128,0.43883333333333335,0.579492943674285,0.7733333333333333,0.463351308168564,0.5611666666666666
96.11479700749842,0.43983333333333335,0.5757919979805629,0.7603333333333333,0.46333536461507213,0.5601666666666667
96.52233461159557,0.43916666666666665,0.5710643722115998,0.7466666666666667,0.46233230134158926,0.5608333333333333
96.92987221569273,0.44016666666666665,0.5675292905883867,0.7346666666666667,0.46234529053912315,0.5598333333333334
97.33740981978987,0.43966666666666665,0.5628088426527958,0.7213333333333334,0.46140724946695094,0.5603333333333333
97.74494742388701,0.44016666666666665,0.5584330222163797,0.708,0.4610375515519861,0.5598333333333334
98.15248502798416,0.4415,0.5534976682211858,0.6923333333333334,0.46104328523862376,0.5585
98.56002263208131,0.44033333333333335,0.5473173362092209,0.6766666666666666,0.45948392937980986,0.5596666666666666
