threshold,accuracy,f1,recall,precision,err_rate
44.61801528930664,0.5,0.6666666666666666,1.0,0.5,0.5
44.94516443607196,0.5001666666666666,0.666740748972108,1.0,0.5000833472245374,0.49983333333333335
45.272313582837285,0.5001666666666666,0.666740748972108,1.0,0.5000833472245374,0.49983333333333335
45.5994627296026,0.5,0.6665925761280285,0.9996666666666667,0.5,0.5
45.92661187636792,0.5,0.6665925761280285,0.9996666666666667,0.5,0.5
46.253761023133244,0.5,0.6665925761280285,0.9996666666666667,0.5,0.5
46.580910169898566,0.5,0.6665925761280285,0.9996666666666667,0.5,0.5
46.90805931666389,0.5,0.6665925761280285,0.9996666666666667,0.5,0.5
47.23520846342921,0.5001666666666666,0.6666666666666666,0.9996666666666667,0.5000833750208438,0.49983333333333335
47.562357610194525,0.5001666666666666,0.6666666666666666,0.9996666666666667,0.5000833750208438,0.49983333333333335
47.88950675695985,0.5001666666666666,0.6666666666666666,0.9996666666666667,0.5000833750208438,0.49983333333333335
48.21665590372517,0.5001666666666666,0.6666666666666666,0.9996666666666667,0.5000833750208438,0.49983333333333335
48.54380505049049,0.5001666666666666,0.6666666666666666,0.9996666666666667,0.5000833750208438,0.49983333333333335
48.87095419725581,0.5001666666666666,0.6666666666666666,0.9996666666666667,0.5000833750208438,0.49983333333333335
49.198103344021135,0.5001666666666666,0.6666666666666666,0.9996666666666667,0.5000833750208438,0.49983333333333335
49.52525249078645,0.5001666666666666,0.6666666666666666,0.9996666666666667,0.5000833750208438,0.49983333333333335
49.85240163755177,0.5001666666666666,0.6666666666666666,0.9996666666666667,0.5000833750208438,0.49983333333333335
50.179550784317094,0.5001666666666666,0.6666666666666666,0.9996666666666667,0.5000833750208438,0.49983333333333335
50.506699931082416,0.5001666666666666,0.6666666666666666,0.9996666666666667,0.5000833750208438,0.49983333333333335
50.83384907784774,0.5001666666666666,0.6666666666666666,0.9996666666666667,0.5000833750208438,0.49983333333333335
51.16099822461305,0.5001666666666666,0.6666666666666666,0.9996666666666667,0.5000833750208438,0.49983333333333335
51.488147371378375,0.5001666666666666,0.6666666666666666,0.9996666666666667,0.5000833750208438,0.49983333333333335
51.8152965181437,0.5001666666666666,0.6666666666666666,0.9996666666666667,0.5000833750208438,0.49983333333333335
52.14244566490902,0.5,0.6665184526456203,0.9993333333333333,0.5,0.5
52.46959481167434,0.5001666666666666,0.6665925514174541,0.9993333333333333,0.5000834028356964,0.49983333333333335
52.79674395843966,0.5005,0.6667407983987546,0.9993333333333333,0.500250292007342,0.49950000000000006
53.12389310520498,0.5003333333333333,0.6665925266903915,0.999,0.5001668891855807,0.4996666666666667
53.4510422519703,0.5001666666666666,0.6663700077872956,0.9983333333333333,0.5000834863917182,0.49983333333333335
53.77819139873562,0.5003333333333333,0.666444147752559,0.9983333333333333,0.5001670006680027,0.4996666666666667
54.105340545500944,0.5008333333333334,0.6666666666666666,0.9983333333333333,0.5004177109440268,0.49916666666666665
54.43248969226626,0.5005,0.6662955127491371,0.9973333333333333,0.500250794181575,0.49950000000000006
54.75963883903158,0.5008333333333334,0.6664439247132198,0.9973333333333333,0.500418130122094,0.49916666666666665
55.0867879857969,0.501,0.6664438502673797,0.997,0.5005020080321285,0.499
55.413937132562225,0.5015,0.6665180064667187,0.9963333333333333,0.5007538951248115,0.49850000000000005
55.74108627932755,0.5015,0.6664436266309802,0.996,0.5007541478129713,0.49850000000000005
56.06823542609287,0.501,0.6659973226238286,0.995,0.5005030181086519,0.499
56.39538457285819,0.501,0.6656989727556945,0.9936666666666667,0.5005036937541975,0.499
56.722533719623506,0.5016666666666667,0.6659964253798034,0.9936666666666667,0.5008400537634409,0.4983333333333333
57.04968286638883,0.5011666666666666,0.6652499720389218,0.9913333333333333,0.5005891264096953,0.49883333333333335
57.37683201315415,0.5006666666666667,0.6646518916498769,0.9896666666666667,0.5003370407819346,0.4993333333333333
57.70398115991947,0.5001666666666666,0.6641281218501512,0.9883333333333333,0.5000843312531624,0.49983333333333335
58.031130306684794,0.5008333333333334,0.6642000224240385,0.9873333333333333,0.5004223686433519,0.49916666666666665
58.35827945345011,0.5015,0.6644980370162648,0.9873333333333333,0.5007607776838546,0.49850000000000005
58.68542860021543,0.5016666666666667,0.6643466546924113,0.9863333333333333,0.5008463100880163,0.4983333333333333
59.01257774698075,0.5026666666666667,0.6643419572553431,0.9843333333333333,0.5013582342954159,0.4973333333333333
59.339726893746075,0.5013333333333333,0.6630630630630631,0.9813333333333333,0.5006802721088436,0.4986666666666667
59.6668760405114,0.5013333333333333,0.6624548736462094,0.9786666666666667,0.5006821282401092,0.4986666666666667
59.99402518727672,0.5011666666666666,0.6616167326172979,0.9753333333333334,0.5005988023952096,0.49883333333333335
60.32117433404204,0.5018333333333334,0.6614565635972364,0.9733333333333334,0.5009435580717104,0.49816666666666665
60.648323480807356,0.502,0.6611476525289182,0.9716666666666667,0.5010312822275697,0.498
60.97547262757268,0.5031666666666667,0.6612115013069667,0.9696666666666667,0.5016382134850836,0.49683333333333335
61.302621774338,0.5045,0.6613509511333865,0.9676666666666667,0.5023360442983215,0.49550000000000005
61.629770921103315,0.5035,0.6598926818129923,0.9633333333333334,0.5018232332002084,0.49650000000000005
61.95692006786864,0.5038333333333334,0.6594211188651184,0.9606666666666667,0.5020031353422749,0.49616666666666664
62.28406921463396,0.5055,0.6594743486743946,0.9576666666666667,0.5028881498337125,0.49450000000000005
62.61121836139928,0.5063333333333333,0.658912943344081,0.9536666666666667,0.5033427163969036,0.4936666666666667
