threshold,accuracy,f1,recall,precision,err_rate
1.0741291046142578,0.5,0.6666666666666666,1.0,0.5,0.5
1.081515491907321,0.49983333333333335,0.666518502055784,0.9996666666666667,0.4999166527754626,0.5001666666666666
1.0889018792003842,0.49966666666666665,0.6663703045121138,0.9993333333333333,0.49983327775925307,0.5003333333333333
1.0962882664934475,0.49933333333333335,0.666073810582481,0.9986666666666667,0.49966644429619744,0.5006666666666666
1.1036746537865108,0.49933333333333335,0.666073810582481,0.9986666666666667,0.49966644429619744,0.5006666666666666
1.1110610410795738,0.4995,0.666147859922179,0.9986666666666667,0.49974979149291077,0.5005
1.118447428372637,0.4995,0.666147859922179,0.9986666666666667,0.49974979149291077,0.5005
1.1258338156657004,0.499,0.665702846975089,0.9976666666666667,0.49949933244325767,0.501
1.1332202029587635,0.498,0.664811929668373,0.9956666666666667,0.4989976612094888,0.502
1.1406065902518268,0.49683333333333335,0.6637710212718566,0.9933333333333333,0.49841110553604284,0.5031666666666667
1.14799297754489,0.496,0.6630265210608425,0.9916666666666667,0.49799129561432876,0.504
1.1553793648379531,0.495,0.6621320249776985,0.9896666666666667,0.49748659517426275,0.505
1.1627657521310164,0.4935,0.6607880343788369,0.9866666666666667,0.49672763886558147,0.5065
1.1701521394240797,0.49216666666666664,0.6595150296122472,0.9836666666666667,0.49604975626155656,0.5078333333333334
1.1775385267171428,0.4915,0.6588393156658839,0.982,0.49570923775870773,0.5085
1.184924914010206,0.48933333333333334,0.6568868980963046,0.9776666666666667,0.4946037099494098,0.5106666666666666
1.1923113013032693,0.4861666666666667,0.6540231174952306,0.9713333333333334,0.4929791913381831,0.5138333333333334
1.1996976885963324,0.48433333333333334,0.6523595505617977,0.9676666666666667,0.49203389830508476,0.5156666666666667
1.2070840758893957,0.48183333333333334,0.6500844119302195,0.9626666666666667,0.4907391673746814,0.5181666666666667
1.214470463182459,0.4786666666666667,0.6471915181592601,0.9563333333333334,0.48908966928060005,0.5213333333333333
1.221856850475522,0.47683333333333333,0.645511010728402,0.9526666666666667,0.48812980358667807,0.5231666666666667
1.2292432377685854,0.47483333333333333,0.6435923538061306,0.9483333333333334,0.48707413114192777,0.5251666666666667
1.2366296250616486,0.4718333333333333,0.6408251161736371,0.9423333333333334,0.4854885797698781,0.5281666666666667
1.2440160123547117,0.4706666666666667,0.6395823876532002,0.9393333333333334,0.4848589125946318,0.5293333333333333
1.251402399647775,0.469,0.6378722436917481,0.9353333333333333,0.48395998620213865,0.531
1.2587887869408383,0.4656666666666667,0.6347687400318979,0.9286666666666666,0.4821737625475943,0.5343333333333333
1.2661751742339014,0.463,0.6322757361333029,0.9233333333333333,0.4807358556056925,0.5369999999999999
1.2735615615269646,0.4595,0.6289898180986158,0.9163333333333333,0.4788364396446612,0.5405
1.280947948820028,0.4573333333333333,0.6268622507449003,0.9116666666666666,0.477645826056584,0.5426666666666666
1.288334336113091,0.4545,0.6241818808129521,0.906,0.47609038360483447,0.5455
1.2957207234061543,0.4518333333333333,0.6215625359567368,0.9003333333333333,0.4746090318046038,0.5481666666666667
1.3031071106992176,0.4488333333333333,0.6186137700380578,0.894,0.4729324634103333,0.5511666666666667
1.3104934979922807,0.44516666666666665,0.6150109864692958,0.8863333333333333,0.4708694882238357,0.5548333333333333
1.317879885285344,0.44133333333333336,0.6111368909512761,0.878,0.4686832740213523,0.5586666666666666
1.3252662725784072,0.43866666666666665,0.608189855746859,0.8713333333333333,0.4671193709792709,0.5613333333333334
1.3326526598714703,0.43466666666666665,0.6041083099906629,0.8626666666666667,0.46479885057471265,0.5653333333333334
1.3400390471645336,0.43233333333333335,0.6015442208703791,0.857,0.46341023792357605,0.5676666666666667
1.3474254344575969,0.43,0.5991561181434599,0.852,0.46203904555314534,0.5700000000000001
1.3548118217506602,0.42733333333333334,0.5963345864661654,0.846,0.4604499274310595,0.5726666666666667
1.3621982090437232,0.425,0.5940221228524358,0.8413333333333334,0.45907602764641686,0.575
1.3695845963367865,0.4225,0.5912469033856317,0.8353333333333334,0.45754975351469784,0.5775
1.3769709836298496,0.4185,0.5870517220972896,0.8266666666666667,0.45512938153789684,0.5815
1.3843573709229129,0.41483333333333333,0.583066144163401,0.8183333333333334,0.45286847445120826,0.5851666666666666
1.3917437582159762,0.41083333333333333,0.5789160214413341,0.81,0.45041705282669137,0.5891666666666666
1.3991301455090395,0.4073333333333333,0.5749462108534544,0.8016666666666666,0.4481923220275811,0.5926666666666667
1.4065165328021025,0.4013333333333333,0.5687875150060024,0.7896666666666666,0.44446529080675423,0.5986666666666667
1.4139029200951658,0.39666666666666667,0.5636451301832208,0.7793333333333333,0.4414652567975831,0.6033333333333333
1.421289307388229,0.39266666666666666,0.5591579966126301,0.7703333333333333,0.43885301936954046,0.6073333333333333
1.4286756946812922,0.3875,0.5534086766314255,0.759,0.4354561101549053,0.6125
1.4360620819743555,0.38283333333333336,0.5484696988172174,0.7496666666666667,0.4324168429148241,0.6171666666666666
1.4434484692674188,0.38,0.5452322738386308,0.7433333333333333,0.4305019305019305,0.62
1.4508348565604818,0.37633333333333335,0.5407461953853706,0.7343333333333333,0.4279331779331779,0.6236666666666666
1.4582212438535451,0.37183333333333335,0.5353224016767353,0.7236666666666667,0.42477010369790646,0.6281666666666667
1.4656076311466082,0.368,0.5306930693069307,0.7146666666666667,0.4220472440944882,0.632
1.4729940184396715,0.3635,0.5254131974648938,0.7046666666666667,0.4188626907073509,0.6365000000000001
1.4803804057327348,0.35983333333333334,0.5206539373518033,0.6953333333333334,0.41611809295830837,0.6401666666666667
